numero_precatorio;numero_processo;beneficiario;cpf_cnpj_beneficiario;valor_original;valor_atualizado;data_requisicao;data_atualizacao;tipo;status;entidade_devedora;id_entidade;regime;ordem_cronologica;observacoes;timestamp_extracao
2020.05933-3;;Não informado;;181003.60;247176.96;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.05936-8;;Não informado;;200320.86;453771.54;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.05976-7;;Não informado;;69109.87;121046.62;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.05998-8;;Não informado;;104036.70;45796.06;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06032-3;;Não informado;;83441.93;181849.77;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.05971-6;;Não informado;;83320.12;257.61;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.05970-8;;Não informado;;83320.12;132037.82;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.05969-4;;Não informado;;83320.12;1674.12;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.05984-8;;Não informado;;83441.93;18895.14;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06069-2;;Não informado;;139312.85;88394.15;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06031-5;;Não informado;;123179.48;12421.21;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06037-4;;Não informado;;184861.38;391471.20;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06035-8;;Não informado;;85040.88;187341.03;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06064-1;;Não informado;;198428.74;319373.19;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06041-2;;Não informado;;25102.11;43621.40;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06044-7;;Não informado;;225919.11;229666.17;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06038-2;;Não informado;;687973.14;1731403.27;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06068-4;;Não informado;;59347.54;12675.72;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06052-8;;Não informado;;136305.97;70058.86;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06061-7;;Não informado;;7278.35;66307.38;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06246-6;;Não informado;;4033.20;10872.90;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06254-7;;Não informado;;56878.27;115867.63;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06241-5;;Não informado;;69415.55;163444.58;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06247-4;;Não informado;;208246.65;327379.11;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06256-3;;Não informado;;108674.32;533991.79;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06205-9;;Não informado;;291458.66;528849.41;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06255-5;;Não informado;;145729.33;285440.35;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06253-9;;Não informado;;128016.75;218537.64;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06248-2;;Não informado;;54864.31;93658.96;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06208-3;;Não informado;;725779.06;1071248.97;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06252-0;;Não informado;;171748.37;128594.41;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06245-8;;Não informado;;222161.49;271798.95;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06250-4;;Não informado;;94917.21;22791.91;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06215-6;;Não informado;;7278.35;66307.38;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06242-3;;Não informado;;19584.28;32977.74;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06219-9;;Não informado;;26112.36;17950.60;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06045-5;;Não informado;;11663.73;21198.18;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06076-5;;Não informado;;59129.45;3890.79;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06071-4;;Não informado;;15097.00;32659.12;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06103-6;;Não informado;;70763.52;121833.20;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06081-1;;Não informado;;89257.87;37946.22;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06073-0;;Não informado;;70830.59;8439.09;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06074-9;;Não informado;;86770.82;10338.31;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06075-7;;Não informado;;115698.60;208006.58;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06083-8;;Não informado;;153361.79;142201.86;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06097-8;;Não informado;;47394.30;102758.46;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06099-4;;Não informado;;47394.30;102993.74;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06112-5;;Não informado;;56385.00;95931.05;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06175-3;;Não informado;;17032.00;29034.14;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06109-5;;Não informado;;263130.03;285247.03;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06113-3;;Não informado;;56385.00;96043.21;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06107-9;;Não informado;;17032.00;29034.14;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06111-7;;Não informado;;128375.11;236018.51;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06077-3;;Não informado;;32093.77;59004.62;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06079-0;;Não informado;;28606.24;53805.88;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06110-9;;Não informado;;114424.97;218493.43;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06118-4;;Não informado;;10917.53;2090.74;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06121-4;;Não informado;;45457.36;91860.28;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06403-5;;Não informado;;16319.85;39040.62;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06132-0;;Não informado;;10917.53;21145.10;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06127-3;;Não informado;;66403.68;7911.66;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06165-6;;Não informado;;1144054.65;1942624.16;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06133-8;;Não informado;;418639.20;525072.00;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06131-1;;Não informado;;110987.68;245208.44;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06176-1;;Não informado;;16603.90;80249.52;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06145-1;;Não informado;;16603.90;190.97;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06140-0;;Não informado;;2196375.27;4282692.97;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06139-7;;Não informado;;166870.84;504254.13;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06171-0;;Não informado;;166870.84;341299.49;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06144-3;;Não informado;;71875.96;33813.20;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06147-8;;Não informado;;148017.12;141181.23;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06142-7;;Não informado;;31835.45;64027.84;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06146-0;;Não informado;;31835.45;64027.84;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06151-6;;Não informado;;57725.97;122329.63;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06179-6;;Não informado;;1066211.15;2696297.86;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06154-0;;Não informado;;44058.77;149190.61;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06190-7;;Não informado;;47495.35;11925.48;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06181-8;;Não informado;;67198.28;430364.65;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06152-4;;Não informado;;131704.97;80961.86;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06182-6;;Não informado;;42581.58;78838.20;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06187-7;;Não informado;;49448.89;84175.31;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06194-0;;Não informado;;303127.24;335812.58;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06185-0;;Não informado;;102015.18;211684.20;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06207-5;;Não informado;;204034.93;260422.89;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06199-0;;Não informado;;112243.86;191686.65;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06196-6;;Não informado;;183089.25;371185.84;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06223-7;;Não informado;;25103.96;71003.68;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06192-3;;Não informado;;25103.96;71003.68;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06186-9;;Não informado;;25103.96;71003.68;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06222-9;;Não informado;;74155.85;147311.75;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06221-0;;Não informado;;70769.39;98056.00;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06214-8;;Não informado;;30329.73;111861.69;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06229-6;;Não informado;;174901.56;312332.04;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06238-5;;Não informado;;6225.43;11773.29;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06230-0;;Não informado;;56220.00;108495.87;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06279-2;;Não informado;;3112.72;5886.66;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06232-6;;Não informado;;3112.72;5886.66;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06226-1;;Não informado;;119608.67;69845.92;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06281-4;;Não informado;;51260.84;99771.63;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06273-3;;Não informado;;138026.13;335759.10;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06263-6;;Não informado;;138246.19;334358.62;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06266-0;;Não informado;;53546.35;122225.49;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06270-9;;Não informado;;225546.65;282687.02;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06268-7;;Não informado;;75182.21;148387.37;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06274-1;;Não informado;;162536.83;202551.16;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06235-0;;Não informado;;42255.52;82159.50;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06231-8;;Não informado;;248386.49;470094.58;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06280-6;;Não informado;;153347.49;112272.07;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06265-2;;Não informado;;153347.49;112272.07;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06228-8;;Não informado;;153347.49;112272.07;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06284-9;;Não informado;;251236.27;250367.72;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06272-5;;Não informado;;753267.27;930991.60;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06275-0;;Não informado;;251236.27;105073.34;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06295-4;;Não informado;;75348.80;326961.43;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06297-0;;Não informado;;251236.27;413323.95;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06277-6;;Não informado;;75348.80;326961.43;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06296-2;;Não informado;;463609.97;653967.58;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06291-1;;Não informado;;447099.97;614160.91;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06278-4;;Não informado;;46177.45;79651.97;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06292-0;;Não informado;;107747.38;185939.03;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06271-7;;Não informado;;57505.29;103209.98;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06294-6;;Não informado;;57505.29;103209.98;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06276-8;;Não informado;;206288.60;303216.15;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06303-9;;Não informado;;188865.49;146936.99;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06293-8;;Não informado;;660023.07;1095135.82;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06269-5;;Não informado;;56481.70;990.20;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06307-1;;Não informado;;90018.14;147769.28;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06285-7;;Não informado;;539422.97;1155464.78;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06310-1;;Não informado;;230346.45;777872.78;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06308-0;;Não informado;;7243.07;12015.87;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06306-3;;Não informado;;7243.07;12015.87;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06320-9;;Não informado;;43688.74;89885.78;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06362-4;;Não informado;;342436.31;614024.82;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06365-9;;Não informado;;117276.34;39208.58;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06323-3;;Não informado;;258158.05;302672.48;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06321-7;;Não informado;;134855.74;329604.85;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06745-0;;Não informado;;172696.20;423600.30;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06358-6;;Não informado;;690784.78;1531446.54;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06334-9;;Não informado;;153775.97;376602.58;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06470-1;;Não informado;;95899.01;198709.30;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06444-2;;Não informado;;136110.26;82322.54;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06441-8;;Não informado;;136877.10;61410.55;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06442-6;;Não informado;;2219787.89;5227153.24;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06352-7;;Não informado;;210069.78;363800.90;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06347-0;;Não informado;;89604.03;234264.01;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06350-0;;Não informado;;57191.72;139557.11;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06351-9;;Não informado;;12531.33;21700.53;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06355-1;;Não informado;;12531.33;21700.53;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06353-5;;Não informado;;381343.99;706374.48;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06367-5;;Não informado;;25805.85;51890.27;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06375-6;;Não informado;;37890.90;62345.89;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06344-6;;Não informado;;490309.13;832241.19;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06340-3;;Não informado;;37890.90;62345.89;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06378-0;;Não informado;;133264.23;221816.01;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06337-3;;Não informado;;151160.09;91790.92;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06384-5;;Não informado;;315243.47;602651.19;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06377-2;;Não informado;;803518.16;1231535.82;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06376-4;;Não informado;;382645.96;1237548.60;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06379-9;;Não informado;;382645.96;1237548.60;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06380-2;;Não informado;;382645.96;1400503.20;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06339-0;;Não informado;;382645.96;1237548.60;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06371-3;;Não informado;;44198.92;72458.26;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2020.06341-1;;Não informado;;77860.44;133811.67;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
